vehicle_brand,model_name,manufacturing_year,kilometres_driven,vehicle_condition,vehicle_type,body_type,engine_capacity,engine_cylinders,transmission_type,drive_type,fuel_type,fuel_consumption,doors,seats,location,state,vehicle_age,km_per_year,desc_len,is_new_vehicle,fuel_efficiency_score,engine_power_index,brand_tier,location_coarse,model_name_freq,location_coarse_freq
toyota,corolla,2007.0,176897.0,used,hatchback,hatchback,4.0,4.0,automatic,front,unleaded,7.7,5.0,5.0,"moorabbin, vic",vic,19.0,9310.368421052632,28,0,0.12987012987012986,16.0,mid,"moorabbin,",0.018691588785046728,0.011853202644175975
subaru,other,2014.0,60460.0,used,coupe,coupe,4.0,4.0,automatic,rear,premium,7.1,2.0,4.0,other,nsw,12.0,5038.333333333333,15,0,0.14084507042253522,16.0,mid,other,0.398677912012765,0.64497378618646
bmw,other,2012.0,153889.0,used,suv,suv,6.0,6.0,automatic,awd,diesel,7.4,4.0,4.0,other,vic,14.0,10992.07142857143,40,0,0.13513513513513511,36.0,premium,other,0.398677912012765,0.64497378618646
bmw,other,2011.0,78907.0,used,suv,suv,4.0,4.0,automatic,rear,diesel,5.9,4.0,5.0,other,nsw,15.0,5260.466666666666,22,0,0.1694915254237288,16.0,premium,other,0.398677912012765,0.64497378618646
nissan,other,2015.0,115851.0,used,suv,suv,4.0,4.0,automatic,front,diesel,4.9,4.0,5.0,other,qld,11.0,10531.90909090909,22,0,0.2040816326530612,16.0,mid,other,0.398677912012765,0.64497378618646
nissan,elgrand,2011.0,179900.0,used,payless auto wholesale,commercial,4.0,4.0,automatic,front,unleaded,8.0,8.0,5.0,other,nsw,15.0,11993.333333333334,19,0,0.125,16.0,mid,other,0.00558468201504445,0.64497378618646
hyundai,i30,2013.0,144171.0,used,hatchback,hatchback,4.0,4.0,manual,front,unleaded,6.5,5.0,5.0,other,nsw,13.0,11090.076923076924,22,0,0.15384615384615385,16.0,budget,other,0.014360610895828584,0.64497378618646
toyota,corolla,2016.0,60136.0,used,hatchback,hatchback,4.0,4.0,automatic,front,unleaded,6.1,5.0,5.0,other,vic,10.0,6013.6,22,0,0.1639344262295082,16.0,mid,other,0.018691588785046728,0.64497378618646
holden,captiva,2010.0,155946.0,used,suv,suv,4.0,4.0,automatic,4wd,diesel,8.7,4.0,7.0,"hoppers crossing, vic",vic,16.0,9746.625,28,0,0.1149425287356322,16.0,budget,hoppers,0.01504444950991566,0.009687713699566902
volkswagen,other,2017.0,47865.0,used,wagon,wagon,4.0,4.0,automatic,front,diesel,7.7,4.0,7.0,"rozelle, nsw",nsw,9.0,5318.333333333333,43,0,0.12987012987012986,16.0,mid,"rozelle,",0.398677912012765,0.0063824937314793705
nissan,other,1997.0,145638.0,used,wagon,wagon,6.0,6.0,automatic,awd,unknown,8.0,5.0,5.0,other,nsw,29.0,5022.0,22,0,0.125,36.0,mid,other,0.398677912012765,0.64497378618646
mitsubishi,triton,2017.0,62677.0,used,ute / tray,ute / tray,4.0,4.0,automatic,4wd,diesel,7.6,4.0,5.0,other,vic,9.0,6964.111111111111,35,0,0.13157894736842105,16.0,mid,other,0.018577615682698882,0.64497378618646
mitsubishi,outlander,2017.0,99756.0,used,suv,suv,4.0,4.0,automatic,front,unleaded,6.8,4.0,7.0,other,wa,9.0,11084.0,41,0,0.14705882352941177,16.0,mid,other,0.010941417825393207,0.64497378618646
volvo,other,2014.0,231419.0,used,suv,suv,5.0,5.0,automatic,awd,diesel,9.6,4.0,7.0,"five dock, nsw",nsw,12.0,19284.916666666668,27,0,0.10416666666666667,25.0,mid,five,0.398677912012765,0.014132664691132892
hyundai,other,2016.0,199000.0,used,wagon,wagon,4.0,4.0,automatic,rear,premium,10.6,4.0,8.0,"slacks creek, qld",qld,10.0,19900.0,17,0,0.09433962264150944,16.0,budget,slacks,0.398677912012765,0.01504444950991566
land,rover,2015.0,85014.0,used,suv,suv,4.0,4.0,automatic,awd,premium,8.0,4.0,5.0,other,act,11.0,7728.545454545455,38,0,0.125,16.0,premium,other,0.017323911556872577,0.64497378618646
audi,other,2011.0,173585.0,used,suv,suv,6.0,6.0,automatic,awd,diesel,7.8,4.0,7.0,other,nsw,15.0,11572.333333333334,28,0,0.12820512820512822,36.0,premium,other,0.398677912012765,0.64497378618646
ford,ranger,2010.0,322249.0,used,ute / tray,ute / tray,4.0,4.0,automatic,4wd,diesel,9.3,4.0,5.0,other,qld,16.0,20140.5625,25,0,0.1075268817204301,16.0,mid,other,0.024048324595395486,0.64497378618646
lexus,other,2013.0,193780.0,used,sedan,sedan,6.0,6.0,automatic,rear,premium,9.4,4.0,5.0,other,nsw,13.0,14906.153846153846,24,0,0.10638297872340426,36.0,premium,other,0.398677912012765,0.64497378618646
toyota,corolla,2003.0,191421.0,used,hatchback,hatchback,4.0,4.0,automatic,front,unleaded,7.8,5.0,5.0,other,vic,23.0,8322.652173913044,33,0,0.12820512820512822,16.0,mid,other,0.018691588785046728,0.64497378618646
lexus,other,2014.0,69839.0,used,sedan,sedan,4.0,4.0,automatic,rear,hybrid,4.9,4.0,5.0,"hoppers crossing, vic",vic,12.0,5819.916666666667,31,0,0.2040816326530612,16.0,premium,hoppers,0.398677912012765,0.009687713699566902
mitsubishi,triton,2015.0,204000.0,used,ute / tray,ute / tray,4.0,4.0,automatic,4wd,diesel,9.3,4.0,5.0,other,nsw,11.0,18545.454545454544,32,0,0.1075268817204301,16.0,mid,other,0.018577615682698882,0.64497378618646
